run_name,metric,all_values_mean,all_values_std,all_values_min,all_values_max,all_values_count,final_values_mean,final_values_std,final_values_min,final_values_max,final_values_count,num_versions,dataset,model,num_samples,max_steps,batch_size
convex_hull_convex_hull_glgmlp_SsB_nsm1024_nst1024_bs128,train/loss_epoch,9.892614119499921,12.310235889139785,3.053497314453125,84.43230438232422,2560,5.2709696888923645,0.7531972506294528,3.7914316654205322,6.424004554748535,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsB_nsm1024_nst1024_bs128,train/loss,9.892614152655005,12.310236014751826,3.053497314453125,84.43230438232422,2560,5.270969820022583,0.7531972372812288,3.7914319038391113,6.424005508422852,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsB_nsm1024_nst1024_bs128,train/epoch,63.5,36.95650834674827,0.0,127.0,2560,127.0,0.0,127.0,127.0,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsB_nsm1024_nst1024_bs128,val/loss,12.472836798312617,8.930635911467979,8.76691722869873,77.324462890625,1020,10.023836755752564,0.626973063765983,8.99124526977539,11.132902145385742,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsB_nsm1024_nst1024_bs128,test/loss,9.734250116348267,0.5606302346111686,8.703983306884766,10.758028984069824,20,9.734250116348267,0.5606302346111686,8.703983306884766,10.758028984069824,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsB_nsm256_nst512_bs128,train/loss_step,8.77250558270607,16.042377323687095,0.4941405653953552,87.45625305175781,5120,1.5316497892141343,1.0085798427263184,0.622028648853302,4.7162885665893555,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsB_nsm256_nst512_bs128,epoch,127.86347517730496,74.00925229752143,0.0,256.0,11280,256.0,0.0,256.0,256.0,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsB_nsm256_nst512_bs128,train/loss_epoch,8.823025488294661,16.06388462360577,0.6332957148551941,80.23568725585938,5120,1.5783160477876663,1.0229714478803216,0.6674776077270508,4.4158711433410645,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsB_nsm256_nst512_bs128,train/loss,8.823025480902288,16.0638846021206,0.6332957744598389,80.23568725585938,5120,1.5783160954713822,1.0229715277067764,0.6674776077270508,4.415871620178223,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsB_nsm256_nst512_bs128,train/epoch,127.5,73.90748851612722,0.0,255.0,5120,255.0,0.0,255.0,255.0,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsB_nsm256_nst512_bs128,val/loss,16.512403399336574,12.582679156033802,10.466354370117188,79.03240966796875,1020,12.615019702911377,1.244996168477543,10.617693901062012,15.834532737731934,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsB_nsm256_nst512_bs128,test/loss,12.070528316497803,1.047241781713868,10.518280029296875,14.738744735717773,20,12.070528316497803,1.047241781713868,10.518280029296875,14.738744735717773,20,20,convex_hull,convex_hull_glgmlp,256,512,128
convex_hull_convex_hull_glgmlp_SsB_nsm4096_nst2048_bs128,train/loss_step,8.857500593953853,5.515330778762863,3.389838218688965,69.44434356689453,1390,6.538006609136408,1.1956679502619154,4.233318328857422,9.034796714782715,22,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsB_nsm4096_nst2048_bs128,epoch,31.484646878198568,18.481959319145695,0.0,64.0,3908,63.13636363636363,4.050813610756597,45.0,64.0,22,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsB_nsm4096_nst2048_bs128,train/loss_epoch,9.335219961619206,7.940194159041787,4.229664325714111,75.23193359375,1390,6.426152857867154,1.0654462323977596,4.229664325714111,8.597807884216309,22,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsB_nsm4096_nst2048_bs128,train/loss,9.335219990092217,7.940194209676252,4.229664325714111,75.23193359375,1390,6.426152792843905,1.0654464280799338,4.229664325714111,8.597808837890625,22,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsB_nsm4096_nst2048_bs128,train/epoch,31.202158273381293,18.40176756005202,0.0,63.0,1390,62.18181818181818,3.8376128944009875,45.0,63.0,22,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsB_nsm4096_nst2048_bs128,val/loss,10.156777555918845,3.596310197709403,6.820395469665527,63.19338607788086,1107,8.443629156459462,0.8187769559549325,6.820395469665527,10.067062377929688,22,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsB_nsm4096_nst2048_bs128,test/loss,8.151747135888963,0.7663653825425804,6.663711071014404,9.64219856262207,21,8.151747135888963,0.7663653825425804,6.663711071014404,9.64219856262207,21,22,convex_hull,convex_hull_glgmlp,4096,2048,128
convex_hull_convex_hull_glgmlp_SsP_nsm1024_nst1024_bs128,train/loss_step,10.113484823796899,10.806025172394193,3.483981132507324,97.66934967041016,2560,6.709549045562744,1.475783800635683,4.327369689941406,10.559540748596191,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsP_nsm1024_nst1024_bs128,epoch,63.83441558441559,37.05003594881424,0.0,128.0,6160,128.0,0.0,128.0,128.0,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsP_nsm1024_nst1024_bs128,train/loss_epoch,10.35675655361265,11.735854664066967,4.703190326690674,86.25499725341797,2560,6.4493074178695675,0.7560678197436301,5.018263816833496,7.804358959197998,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsP_nsm1024_nst1024_bs128,train/loss,10.356756555661558,11.73585473825868,4.703189849853516,86.25499725341797,2560,6.4493074178695675,0.7560680184960186,5.018263816833496,7.8043599128723145,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
convex_hull_convex_hull_glgmlp_SsP_nsm1024_nst1024_bs128,train/epoch,63.5,36.95650834674827,0.0,127.0,2560,127.0,0.0,127.0,127.0,20,20,convex_hull,convex_hull_glgmlp,1024,1024,128
